Paper_ID,Fitness,Fitness_class,Pre_postcop,Trait,Trait_class,biol_interaction,Trait.variant,Sex,Group_factor,Year,Density,Grouping_2,Grouping_3,Treatment,min_freq,max_freq,freq_range,Lab_Field,Method,Kingdom,Class,Order,Phylum,Genus,Species,d,var_d,total_n,Resarcher,Authors,Title,Journal,Pub_Year,Source,species,Gs,Var_Gs,species2
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2017,NA,summer 2017,Damage by flea beetles,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.144860657,0.174825418,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.1396247,0.174825418,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2018,NA,summer 2018,Damage by flea beetles,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.180758414,0.134422453,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.1758731,0.134422453,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2017,NA,summer 2017,Damage by tobacco hornworm,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.892301592,0.208530527,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.8600497,0.208530527,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2018,NA,summer 2018,Damage by tobacco hornworm,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.642257829,0.147083171,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.6248995,0.147083171,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2018,NA,summer 2018,Damage by stem-boring weevils,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.269811681,0.135759945,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.2625195,0.135759945,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2017,NA,summer 2017,All,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,1.155968626,0.232011455,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,1.11418663,0.232011455,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2018,NA,spring 2018,All,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.060586026,0.125114708,32,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.05905865,0.125114708,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2018,NA,summer 2018,All,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.396343553,0.138569607,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.38563157,0.138569607,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2017,NA,summer 2017,Damage by suckfly,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.865996335,0.20651955,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.83469526,0.20651955,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2018,NA,spring 2018,Damage by suckfly,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,1.376581436,0.184218014,32,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,1.3418777,0.184218014,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2018,NA,summer 2018,Damage by suckfly,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.027946361,0.133359367,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.02719105,0.133359367,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2017,NA,summer 2017,Damage by leaf beetles,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.209100325,0.175814041,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.20154248,0.175814041,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2018,NA,spring 2018,Damage by leaf beetles,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.193458656,0.12616957,32,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.18858155,0.12616957,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2018,NA,summer 2018,Damage by leaf beetles,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.194500876,0.134594353,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.1892441,0.134594353,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2017,NA,summer 2017,Damage by flea beetles,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.28275485,0.177389144,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.2725348,0.177389144,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2018,NA,summer 2018,Damage by flea beetles,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.08504416,0.133574417,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.08274567,0.133574417,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2017,NA,summer 2017,Damage by tobacco hornworm,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.737414436,0.197555654,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.7107609,0.197555654,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2018,NA,summer 2018,Damage by tobacco hornworm,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.599134853,0.145298752,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.58294202,0.145298752,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2018,NA,summer 2018,Damage by stem-boring weevils,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.036679376,0.133378179,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.03568804,0.133378179,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2017,NA,summer 2017,All,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-13.31049404,7.876923985,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-12.829392,7.876923985,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2018,NA,spring 2018,All,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-6.047568121,1.267908756,32,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-5.8951084,1.267908756,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2018,NA,summer 2018,All,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-2.606547348,0.359802969,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-2.5361001,0.359802969,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2017,NA,summer 2017,Damage by suckfly,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-8.069468902,3.005057755,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-7.7778014,3.005057755,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2018,NA,spring 2018,Damage by suckfly,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.74503812,0.142346306,32,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.7262556,0.142346306,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2018,NA,summer 2018,Damage by suckfly,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-1.119417583,0.175103191,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-1.0891631,0.175103191,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2017,NA,summer 2017,Damage by leaf beetles,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-1.188274188,0.235304154,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-1.1453245,0.235304154,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2018,NA,spring 2018,Damage by leaf beetles,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.177509447,0.125984675,32,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.1730344,0.125984675,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2018,NA,summer 2018,Damage by leaf beetles,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.61775365,0.146053986,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.6010576,0.146053986,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2017,NA,summer 2017,Damage by flea beetles,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.321182715,0.178398189,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.3095737,0.178398189,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2018,NA,summer 2018,Damage by flea beetles,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.718963036,0.150563595,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.6995316,0.150563595,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2017,NA,summer 2017,Damage by tobacco hornworm,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.919212401,0.210650062,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.8859879,0.210650062,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2018,NA,summer 2018,Damage by tobacco hornworm,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.573672576,0.144303341,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.5581679,0.144303341,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of sticky plants,Hermaphrodites,Sticky phenotype ,2018,NA,summer 2018,Damage by stem-boring weevils,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,-0.231406615,0.135118301,30,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,-0.2251524,0.135118301,Datura wrightii
1280,heboviry,Viability,,Phenotype ,Morphology,Herbivory,Frequency of velvety plants,Hermaphrodites,Velvety phenotype,2017,NA,summer 2017,All,,0,1,1,Field,Field observations,Plantae,Magnoliopsida,Solanales,Tracheophyta,Datura,Datura wrightii,0.709144795,0.195777667,23,Miguel,"Goldberg, Jay K.; Sternlieb, Sonya R.; Pintel, Genevieve; Delph, Lynda F.","Observational evidence of herbivore-specific associational effects between neighboring conspecifics in natural, dimorphic populations of Datura wrightii",ECOLOGY AND EVOLUTION,2021,WoS,Datura wrightii,0.68351306,0.195777667,Datura wrightii
